tweet_id,tweet_text,retweet_count,reply_count,like_count,Real_Fake
1271830185118068737,"A “Double Bubble” Strategy Can Help During COVID-19

Here’s How to Do It Properly
---&gt; https://t.co/mz9398kQ7M https://t.co/mXu8hr0yPe",0,0,2,1
1271414273101705217,A “Double Bubble” Strategy Can Help During COVID-19: Here’s How to Do It Properly https://t.co/hJDRer2f6n,0,0,0,1
1270126872337084416,"A ""double bubble"" strategy can help during COVID-19 restrictions... here's how to do it properly... https://t.co/MExvL78qUV #COVID #COVID__19 #coronavirus #doublebubble https://t.co/w0yDb6pNeN",0,0,0,1
1278096952027209731,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/JzgLIHgLDN,0,0,0,1
1276274955798433793,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/cOYhlWpfsV,0,0,0,1
1271993558057320449,Dr. Anthony Fauci -  COVID-19 Will End and We Will Get Control Over It https://t.co/985usp4DBW via @healthline,0,0,1,1
1271975207448784896,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/5zYhBpGPNS,0,0,0,1
1271759731657449472,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/ed3GqocpJe via @healthline,0,0,0,1
1271742093115842560,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/Pkg0ewzB02 via @healthline,0,0,0,1
1271291839312572422,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/01bC8kRlcn,0,0,0,1
1270752454171295744,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/xrG0nChQyE via @healthline,0,0,0,1
1270717969631330308,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/8ELl9fSCOK via @healthline,0,0,0,1
1270692108022820872,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/42Tbj4d9Vd via @healthline,0,0,0,1
1270565055340277762,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It  https://t.co/GtYWgROhEb,0,0,0,1
1270406428759638016,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/gkEZBF9fH2,0,0,0,1
1270354612361531394,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/BvCn88cK2f,0,0,0,1
1270339211196092419,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/BHPAm1Gh9h,0,0,0,1
1270331744139395072,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/LYYDZIPmmS #SmartNews,0,0,0,1
1270315727099174913,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/fl4ubnRdfD via @healthline,0,0,0,1
1270314144038744066,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/19hupkbN9N,0,0,0,1
1270311465526968320,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/FZRPeV2ReT,0,0,0,1
1270188396162490368,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/ATOv6M5ExI,0,0,0,1
1270181413866831877,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/NSGU3FDlF8 via @healthline,1,0,3,1
1270176795699142657,"I hope he's right!

Fauci: ""I think as a word of hope, people should realize: Don’t despair. This will end, and we will get control over it.""

Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/vxj5LAxFI7 via @healthline",0,0,0,1
1270161852295639041,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/jFIl6sDQug #SmartNews,0,0,0,1
1270115721792688128,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/CUHhOjH0uo,0,0,0,1
1270106196905623552,Very proud of our news team for this exclusive interview: Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/UHvY9EINXU via @healthline,2,0,4,1
1270091724040396801,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It https://t.co/GKANrLSDgb,0,0,0,1
1270088866351976450,Dr. Anthony Fauci: COVID-19 Will End and We Will Get Control Over It #SmartNews  https://t.co/BFOaoZMxxy,0,0,0,1
1273553610257940481,Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/1xS5Y9fmAY,1,0,1,1
1271743369698439169,Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/lGGrxyHoYk via @healthline,0,0,0,1
1270951767426162688,"Wearing a Mask Can Help Us Get Out of Lockdown Safely 

https://t.co/N4jsqchzFU via @healthline",0,0,0,1
1270814155935756290,"We are increasing suspected numbers of #Coronavirus effected people everyday. Wearing a mask can help us get out of lockdown safely. Share this to help those you care about.
#wearmask #darusshifa #karachi #dialysis https://t.co/U5TwYuOj0l",0,0,0,1
1270532736114188288,Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/zgpzf4mOdW via @healthline,0,0,1,1
1270446064877756417,"New Research suggests wearing a mask can help us get out of lockdown safely
---&gt; https://t.co/MwSbz8KTpW https://t.co/FWnCt58m2Q",0,0,3,1
1270177827720224768,"""If 80% of the population were to wear face masks, this coronavirus outbreak could be eliminated""

Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/OwBaBub05O via @healthline",9,1,15,1
1270018678202019843,Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/rWeNvLnr5L via @Nairaquest,0,0,0,1
1269956269684727816,Wearing a Mask Can Help Us Get Out of Lockdown Safely https://t.co/FfxGb70gjC https://t.co/x5YJCTbkgf,0,0,0,1
1269772983008198658,"Wearing a Mask Can Help Us Get Out of Lockdown Safely Masks may be the key to keeping COVID-19 at bay and avoiding lockdowns in the future, new research suggests.

(Feed generated with FetchRSS)",0,0,0,1
1271891590072512512,Why Companies Are Making Billions of COVID-19 Vaccine Doses That May Not Work https://t.co/tgvGpy0Fx2,0,0,0,1
1270400766553894912,"Why Companies Are Making Billions of COVID-19 Vaccine Doses That May Not Work
---&gt; https://t.co/cBmvZhJipb https://t.co/jbCscv8w7r",0,0,1,1
1269380365879324672,"Why Companies Are Making Billions of COVID-19 Vaccine Doses That May Not Work Even before late-stage clinical trials are finished, the United States plans to order millions of doses of a promising coronavirus vaccine candidate…

(Feed generated with FetchRSS)",0,0,0,1
1269380370354618368,"To the ICU and Back: How 3 People Overcame Severe Cases of COVID-19 Lonnie Haley, Joe Biasi, and Kathleen Ronan were each hospitalized with severe cases of COVID-19. Now that they've recovered, they're sharing their…

(Feed generated with FetchRSS)",0,0,0,1
1269032710716022784,To the ICU and back: How 3 people overcome severe cases of COVID-19... https://t.co/6LM4IkMLcA #COVID #COVID19 #coronavirus #COVIDsurvivors #COVID19survivors https://t.co/3BqSdsRjbr,0,0,0,1
1265513747436777475,COVID-19 Racing Through Nursing Homes: What Families Can Do https://t.co/gOMacADrYZ via @healthline,0,0,0,1
1268987821928386568,"Studies on Hydroxychloroquine Retracted, Early Evidence Lacking Until we have results from larger, well-designed trials — which are currently underway — hydroxychloroquine and chloroquine should only be used under…

(Feed generated with FetchRSS)",0,0,0,1
1278045967749730310,"@SpartanRand @alexander_reise @IlhanMN Why Sweden’s COVID-19 Strategy Can’t Work in the U.S.

https://t.co/eHa4oB8U8k",0,0,0,1
1276192370464301056,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/2hWwCAn9W6,0,0,0,1
1275854944747356162,Why Sweden’s COVID-19 Strategy Can’t Work in the U.S. https://t.co/fPCyxwk28b,0,0,0,1
1275854580790722566,"@hematologo I wouldn't call it strategic but more a calculation or response to what his voting base wants.  

I found this to be a well-reasoned read: 
Why Sweden’s COVID-19 Strategy Can’t Work in the U.S. https://t.co/fPCyxwk28b",0,0,0,1
1273014290262491142,Why Sweden's COVID-19 Strategy Can't Work in the U.S.   ⁦@billmaher⁩  https://t.co/HsXofQ8dqz,0,0,0,1
1269303466880577536,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/Pm6dl3qh13,0,0,0,1
1268987817813856259,"Why Sweden’s COVID-19 Strategy Can’t Work in the U.S. Some Americans opposed to lockdown measures look to Sweden for inspiration, which has largely remained open. But Sweden hasn't come through the…

(Feed generated with FetchRSS)",0,0,0,1
1267576429564354560,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/v2uZ9VUkZX via @healthline,0,0,0,1
1265392214449913857,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/bMgteUxvgp via @healthline,0,0,0,1
1265340649861255168,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/7EBtLdJp6m via @healthline,2,0,4,1
1264622808040124418,Why Sweden’s COVID-19 Strategy Can’t Work in the U.S. https://t.co/RYuHjHbAkW с помощью @Health blog,0,1,1,1
1264581273496010753,Why Sweden's COVID-19 Strategy Can't Work in the U.S. https://t.co/qOdIGklkUO via @healthline,0,0,0,1
1264306953376931846,"Why Sweden’s COVID-19 Strategy Can’t Work in the U.S. Some Americans opposed to lockdown measures look to Sweden for inspiration, which has largely remained open. But Sweden hasn't come through the…

(Feed generated with FetchRSS)",0,0,0,1
1264213801672609793,Why Sweden's COVID-19 Strategy Can't Work in the U.S. - https://t.co/EXD6k6CpsZ,0,0,0,1
1272971150717485057,#ICYMI How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 https://t.co/n5CeMoBecA (via @Healthline),0,0,0,1
1272746074759815170,How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 https://t.co/nZUlAKFExr,0,0,1,1
1271623093904125952,How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 https://t.co/VadceooVOJ,0,0,0,1
1269047415530758146,How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 https://t.co/J92FExppzR,0,0,0,1
1268987823937458178,"How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 Olympian Kerri Walsh Jennings shares how she’s continuing take a gold-medal approach to her health at home while on lockdown — and how you can too.

(Feed generated with FetchRSS)",0,0,0,1
1268748160769368064,How Olympian Kerri Walsh Jennings Is Staying Healthy During COVID-19 https://t.co/nNmLI8OVcZ,0,0,0,1
1275196770428030981,The Places You’re Least Likely to Get COVID-19 https://t.co/d8yteJfMan,0,0,0,1
1268610337819054080,"The Places You’re Least Likely to Get COVID-19 Experts say backyard gatherings, camping trips, and picnics can be safe as long as everyone adheres to safety protocols.

(Feed generated with FetchRSS)",0,0,0,1
1268598274782445568,The places you're least likely to get COVID-19... https://t.co/wPKtohnREV #COVID19 #COVID #CoronaVirusUpdates #coronavirus #SocialDistancing #socialdistancingsports https://t.co/c7GT5vTPKT,0,0,0,1
1268941148468453378,"Did you know that Lyme Disease and COVID-19 can share similar symptoms?

How to tell them apart
---&gt; https://t.co/iB42ErEjV9 https://t.co/Rnj7LmF9yK",1,0,1,1
1268910949488103424,"Did you know that Lyme Disease and COVID-19 can share similar symptoms?

How to tell them apart
---&gt; https://t.co/KHyGk65OM9 https://t.co/Y68ZdVE0Aj",2,0,2,1
1268610339161112576,"Lyme Disease and COVID-19 Can Share Similar Symptoms: How to Tell Them Apart Many of the symptoms of Lyme disease and COVID-19 are nonspecific. That means a wide variety of health conditions may cause them.

(Feed generated with FetchRSS)",0,0,0,1
1268528013739687936,Why Wearing a Mask Is Important When Going to Protest.  https://t.co/0vMmnYRlio,0,1,2,1
1268187547932524544,"Why Wearing a Mask Is Important When Going to Protest Recent mass protests have eclipsed efforts to reduce COVID-19 risk, but wearing face masks and practicing physical distancing as much as possible may…

(Feed generated with FetchRSS)",0,0,0,1
1272530537756782596,How One Nursing Home Stopped a COVID-19 Outbreak https://t.co/qC1xNNSnMj via @healthline,0,0,0,1
1269416951501201408,"@dankanenando @carlibrosseau @NMInDepth @BryantFurlow @newsobserver @propublica @iarnsdorf For a VERY useful report about how one NC nursing home successfully STOPPED their COVID-19 outbreak, see @carlibrosseau's 5/21/2020 article:
https://t.co/O31hRvtHtC",0,0,1,1
1268187567243042819,"How One Nursing Home Stopped a COVID-19 Outbreak Deaths from the coronavirus in nursing homes account for more than half of all fatalities in 14 states, according to a Kaiser Family Foundation report…

(Feed generated with FetchRSS)",0,0,0,1
1267922561091788800,How one California nursing home stopped a COVID-19 outbreak... https://t.co/XRx1RjC62a #COVID2019 #COVID #coronavirus #CoronaVirusUpdate #nursinghomes #COVIDnursinghomes https://t.co/sYMjBqdVKe,0,0,0,1
1272982894588370944,"What New CDC Guidelines Mean for Workplaces as They Reopen
https://t.co/tyL5bb56u3",0,0,0,1
1270135380331896833,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/arQ8UTsgZU,0,0,0,1
1269988310874808322,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/ZGlIymoGFu,0,0,0,1
1269682085268205569,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/sw8WJqg0Il,0,0,0,1
1269660182914744320,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/8ymIjDcTKa,0,0,0,1
1269642908438687745,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/9wG0nk0wpz https://t.co/KGaO13yQmJ,0,0,0,1
1269642908052799489,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/v3e7ixvTKj https://t.co/IDxiBA6dBV,0,0,0,1
1269601515695570945,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/0KjK7SugL7 https://t.co/gPRyJgH86n,0,0,0,1
1269600795319775233,What New CDC Guidelines Mean for Workplaces as They Reopen https://t.co/4RmyvNPw4E,0,0,0,1
1268224474815410177,"@BoomerBaby54 re: ""What New CDC Guidelines Mean for Workplaces as They Reopen"" in Healthline--another angle--what types of lawsuits are likely despite adherence to CDC guidelines? Are liability waivers an option? Please contact me.",0,0,0,1
1268204416298975233,What New CDC Guidelines Mean for Workplaces as They Reopen #SmartNews  https://t.co/Z9yOYBO076,0,0,0,1
1268187552479088642,"What New CDC Guidelines Mean for Workplaces as They Reopen Experts say business owners should adopt safety practices that best fit their workplace during the COVID-19 pandemic

(Feed generated with FetchRSS)",0,0,0,1
1267928739330928641,What the new CDC guidelines mean for workplaces as they reopen... https://t.co/RSvms1KNMY #COVID19 #coronavirus #COVIDworkplaces #CDCguidelines #reopening https://t.co/W2R51OCP3q,0,0,0,1
1269058988131225600,"What Life Is Like Waiting for an Organ Transplant During the COVID-19 Pandemic
https://t.co/SlmE97m0ZW #DonateLifeCa #COVIDー19 #LivingKidneyTransplant #KidneyDonation #OrganDonation #OrganTransplant https://t.co/bMOQ6BlzXb",0,0,0,1
1267794962558697472,"What Life Is Like Waiting for an Organ Transplant During the COVID-19 Pandemic In the United States, the number of recovered organs dropped by about 50 percent from early March to early April. The number of transplanted kidneys…

(Feed generated with FetchRSS)",0,0,0,1
1267571309073989632,What life is like waiting for an organ transplant during the COVID-19 pandemic... https://t.co/4kmhJSEFOW #COVID19 #COVID19Pandemic #coronavirus #organtransplant #Transplant https://t.co/SEsVOv7nSX,0,0,0,1
1273771493919506434,Restaurants and COVID-19: How to Safely Dine at Your Favorite Place https://t.co/tzNJnfGGUz,0,0,0,1
1268065666420092929,Restaurants and COVID-19: How to Safely Dine at Your Favorite Place https://t.co/ESp0250xW2 via @healthline,0,0,1,1
1268043261970694144,Restaurants and COVID-19: How to Safely Dine at Your Favorite Place https://t.co/D0Kw976O1j,0,0,0,1
1267794963951165441,"Restaurants and COVID-19: How to Dine Safely at Your Favorite Place Experts urge consumers to check their restaurant’s safety procedures as well as to be aware of high-risk items such as menus and silverware.

(Feed generated with FetchRSS)",0,0,0,1
1267726271091322881,How Reopenings Are Raising Fears Among People with Compromised Immune Systems https://t.co/SgHWkDMtCF #SmartNews,0,0,0,1
1267598312657416192,How reopenings are raising fears among people with compromised immune systems... https://t.co/ng9A2NcWsF #COVID19 #coronavirus #immunocompromised https://t.co/VffxaTFvSa,0,0,0,1
1272605784967311360,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/e7xtjNtFWq",0,0,1,1
1272131112127664130,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well #infox #fakeMed https://t.co/dOGtq7qaJR",0,0,0,1
1271495731338047488,"'Calls to poison control centres increased after the president suggested using disinfectant to prevent contracting the new coronavirus'

Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/MlGRlvedJr via @healthline",0,0,1,1
1270224425183518722,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/lWWenZ9lQ2 via @healthline",0,0,0,1
1269663174569140225,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well https://t.co/innq8qoYkR",0,0,0,1
1268588837976055808,Doctors aren't just fighting a pandemic but an 'infodemic' as well. Find out how they are working to combat misinformation about #COVID19. https://t.co/cAL3Ptiiqh Via @Healthline,3,0,4,1
1268296169274462210,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/6bAHJsZ0w5 via @healthline",0,0,0,1
1267782704264884229,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/cB0baYvZHj via @healthline",0,0,0,1
1267613040159207424,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/xSQ2TueUMn via @healthline",0,0,0,1
1267483069818245122,"Doctors Aren't Just Fighting a Pandemic, but an 'Infodemic' as Well https://t.co/IEavXra4DO via @healthline",2,0,6,1
1267437726263054337,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well https://t.co/HO87HOJsD1 https://t.co/3U1UcGlAfq",0,0,0,1
1267387205955260417,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well From conspiracy theories to well-intentioned yet inaccurate advice, doctors are facing additional challenges during the COVID-19 pandemic from the…

(Feed generated with FetchRSS)",0,0,0,1
1267325776224907265,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well https://t.co/8kqT2TSiDP #SmartNews",0,0,0,1
1267240507475812352,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well https://t.co/kWcuIpU7jy #SmartNews",0,0,0,1
1267112319768657920,"Doctors Aren’t Just Fighting a Pandemic, but an ‘Infodemic’ as Well #SmartNews https://t.co/TvJJTXrvzn",0,0,0,1
1277480608562917376,"Face Masks May Be Irritating Your Skin — How to Stop It
 
https://t.co/q2tvdTWGlo via @healthline",0,0,0,1
1269450703472177152,Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/zThQhYry51 via @healthline,0,0,0,1
1269268023946469377,Face Masks May Be Irritating Your Skin — How to Stop It.   #maskne #rosacea  https://t.co/FZs1WrrtOh https://t.co/QXSM0ADsYv,0,0,1,1
1268879506804277249,Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/Xg8E1k02Mg via @healthline,0,0,0,1
1268204626098089985,Face Masks May Be Irritating Your Skin — How to Stop It #SmartNews  https://t.co/wbuJ6Q3zFM,0,0,0,1
1267794580038135808,"قد يسبب لبس الكمام ظهور حساسية على شكل بثور لدى البعض و تعّرف بالمصطلح الطبي ب(maskne).السبب يعود لتراكم الدهون، الإحتكاك،و الضغط النفسي. وعلاجه يكون بإستخدام مُرطِّب طبي مناسب لنوع البشرة المصابة.

Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/VZ4FwdzZyY",0,1,1,1
1267466134506405888,Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/eLULKThOm1 via @healthline,1,0,1,1
1267206719177928706,"Face Masks May Be Irritating Your Skin — How to Stop It
https://t.co/fa2dtb893T",0,0,0,1
1267024851962822656,"Face Masks May Be Irritating Your Skin — How to Stop It From “maskne” to rosacea, there are a few different ways wearing a face mask may be irritating your skin. Here’s how to treat it.

(Feed generated with FetchRSS)",0,0,0,1
1266814268369854465,Face Masks May Be Irritating Your Skin — How to Stop It - Healthline https://t.co/PaO9u53BOp,0,0,0,1
1266755417041846272,Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/d9heizAuMB #SmartNews,0,0,0,1
1266748138498514946,Face Masks May Be Irritating Your Skin — How to Stop It https://t.co/IQdjbck1kK via @healthline,0,0,3,1
1266746743305060352,Face masks may be irritating your skin... how to stop it... https://t.co/DJxI1opf1h #COVID19 #coronavirus #facemasks https://t.co/Pzb4FD4cDL,0,0,0,1
1264195326786887682,"Coronavirus test: How long will it take to get my COVID-19 results? https://t.co/HVdgH85ExT It depends on your location, so the answer is complicated. But here's what we know about COVID-19 testing right now",0,0,0,1
1262707173668253697,"you know what's frustrating? it has been about 2 months since we started our fight against COVID-19 and still the Philippines has not managed to flatten the curve! We need mass testing right now, PH GOV'T and for us we need to stay at home",0,0,0,1
1260824182159552512,What to Know About COVID-19 Testing Right Now https://t.co/qyN0J7dhdM via @healthline,0,0,0,1
1277025504361615362,"Yes, States Are Reopening. That Doesn't Mean the Pandemic Is Over https://t.co/kcHjn1MOQQ via @healthline",0,0,0,1
1269658431339798528,"Yes, States Are Reopening. That Doesn’t Mean the Pandemic Is Over https://t.co/Em1LBEYZiZ",0,0,0,1
1268631375093039104,"Yes, States Are Reopening. That Doesn't Mean the #Pandemic Is Over #COVID19 https://t.co/9E3QnCK5T1 via @healthline",0,0,0,1
1266731589456859138,"Yes, States are reopening

That doesn’t mean the Pandemic is over
---&gt; https://t.co/2E4D5oRidp https://t.co/TRLAerXfml",1,0,1,1
1266510091458686977,"Yes, States Are Reopening. That Doesn't Mean the Pandemic Is Over https://t.co/m7KxECvkJ9 via @healthline",0,0,0,1
1266391391896309767,"Yes, States Are Reopening. That Doesn’t Mean the Pandemic Is Over. Read more: https://t.co/4HZGC8CdC0 #healthy #wellness #healthyliving #preventativemedicine #familycareclinic #health #primarycare #businesshealthinsurance
#familyhealthcarefacility #medicalclinic #healthylife https://t.co/aiLLWLdFKs",0,0,0,1
1266254806370279425,"Yes, States Are Reopening. That Doesn’t Mean the Pandemic Is Over After several weeks of stay-at-home orders, all 50 states are currently in the process of reopening to some degree. But the lift on restrictions…

(Feed generated with FetchRSS)",0,0,0,1
1266219251775373314,"Yes, States Are Reopening. That Doesn’t Mean the Pandemic Is Over https://t.co/P6G3o4lsOu #SmartNews",0,0,0,1
1266741655446736901,"“MODEL” finds Midwest and Southern States at Risk for COVID-19 surges as they reopen
---&gt; https://t.co/d8QXyM9Sp5 https://t.co/q50QSlRQE2",1,0,1,1
1266254835394867202,"Model Finds Midwest and Southern States at Risk for COVID-19 Surges as They Reopen Modeling finds that new clusters of COVID-19 could appear in different parts of the country as lockdown restrictions are eased. However, researchers…

(Feed generated with FetchRSS)",0,0,0,1
1276086373670420480,"So... a vast majority of people who tested positive for Covid will never get sick....

”As Many as 80 Percent of People with COVID-19 Aren’t Aware They Have the Virus” https://t.co/z5Q2ZpqXsw",0,1,0,1
1266254843464671232,"As Many as 80 Percent of People with COVID-19 Aren’t Aware They Have the Virus Experts say these carriers with no symptoms allow the virus to spread more quickly and more easily. It's one reason face masks have become more…

(Feed generated with FetchRSS)",0,0,0,1
1266629884492693504,"感染力は麻しんと変わりませんなあ。。。
Just One Person Can Transmit COVID-19 to Dozens in a Few Hours

https://t.co/tpOaxS6Von",0,0,0,1
1266404433379774464,"Just One Person Can Transmit COVID-19 to Dozens in a Few Hours
---&gt; https://t.co/gZ29HUckA4 https://t.co/cEUxslBbXz",0,0,2,1
1266104780197228544,Just One Person Can Transmit COVID-19 to Dozens in a Few Hours https://t.co/BV8rPRvTbM #SmartNews,1,0,1,1
1278047405745684480,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/FFwKEM2pHG,0,0,0,1
1271455655124176896,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/kTXbcBVmP8,0,0,0,1
1269665751755096064,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/73feJmDQPK,0,0,0,1
1269345877023494146,"@DorsetRebel @CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",0,1,0,1
1269345813286793217,"@IshazzR @CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",0,1,0,1
1269344718422454286,"@RealDLHughley @CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",0,1,0,1
1268907023531311104,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/qWstwnUA6U via @healthline,0,0,2,1
1268550008938418182,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/gFmlYRPgyf,0,0,0,1
1268022124737953793,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/io2hlIQiaj,0,0,0,1
1267876265253625859,"@UKCovid19Stats @CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",0,0,1,1
1267876168524607488,"@Euginearinda @CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",0,1,1,1
1267875247207985155,"@CoronaVid19 
How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #corona #CoronaWarriors #coronavirusinindia #corona #COVID19 #COVID19outbreak #unitedstatescovid #TheShowMustBePaused",1,1,1,1
1267873507888762883,"How People Are Practicing Healthier Behaviors in the Face of COVID-19
. 
https://t.co/kKc1UfW1vV
. 
#Health #fitness #weightlossdiet #weightlosstransformation #weightlosstips #weightlossrecipes #weightloss #keto #ketodiet",4,0,1,1
1267799497519673344,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/HQsm85yF3g,0,0,0,1
1267531682023759872,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/4wmAztjbn7,0,0,0,1
1267516742143586304,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/PGsg1eOqY6,0,0,0,1
1267264936780206080,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/wAfnEiE5WJ via @healthline,0,0,0,1
1267156726740062208,How People Are Practicing Healthier Behaviors in the Face of COVID-19. Read more :  https://t.co/UJ2xReh3eF https://t.co/lNStbDO3IR,0,0,0,1
1267156558724636673,How People Are Practicing Healthier Behaviors in the Face of COVID-19. Read more here:  https://t.co/UyfoItvwcr https://t.co/wUqQb8Igqv,0,0,0,1
1267156438297849856,How People Are Practicing Healthier Behaviors in the Face of COVID-19. Read more: https://t.co/UZKm6jFBS2 https://t.co/tCL1IsCjUv,0,0,0,1
1267155300248956929,How People Are Practicing Healthier Behaviors in the Face of COVID-19? https://t.co/VFtxep2V2P https://t.co/xRWKrVIAAR,0,0,0,1
1267155139518963715,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/XT6C0Gy7SX https://t.co/k253MlC61i,0,0,0,1
1266717102385377282,How People Are Practicing Healthier Behaviors in the Face of COVID-19 https://t.co/b69DHi7zo0,0,0,1,1
